Name,Categories,Brand,Order Number,Order Status,Order Date,City (Shipping),State Code (Shipping),Postcode (Shipping),Payment Method Title,Cart Discount Amount,Order Subtotal Amount,Shipping Method Title,Order Shipping Amount,Order Total Amount,Item #,Quantity (- Refund),Item Cost
Seachem Clarity 500ml,"Chemicals, Chemicals > Cichlid Supplements, Chemicals > Freshwater Supplements, Chemicals > Marine Supplements",Seachem,81391,Completed,16/03/2023 21:07,Glenelg North,SA,5045,Mastercard credit card,0,389,Free Shipping over $150,0,427.91,2,2,24.55
Oase FishGuard Automatic Fish Feeder,Automatic Feeder,Oase,81391,Completed,16/03/2023 21:07,Glenelg North,SA,5045,Mastercard credit card,0,389,Free Shipping over $150,0,427.91,3,1,126.36
Oase FishGuard Bracket,Automatic Feeder,Oase,81391,Completed,16/03/2023 21:07,Glenelg North,SA,5045,Mastercard credit card,0,389,Free Shipping over $150,0,427.91,4,1,31.77
SICCE Voyager NANO 1000,Wavemakers,Sicce,81428,Completed,17/03/2023 12:44,Glenwood,NSW,2768,PayPal / Credit Card / Debit Card,0,54.53,Local Pick-Up Only,0,59.98,1,1,54.53
Aqua One Hose 12/16mm - Per Metre,Accessories > Hose & Tubing,Aqua One,81445,Completed,17/03/2023 15:03,Raby,NSW,2566,PayPal / Credit Card / Debit Card,0,56.36,Flat rate,9.5,71.5,2,3,3.64
Aqua One Hose 16/22mm - Per Metre,Accessories > Hose & Tubing,Aqua One,81445,Completed,17/03/2023 15:03,Raby,NSW,2566,PayPal / Credit Card / Debit Card,0,56.36,Flat rate,9.5,71.5,3,3,5.45
SICCE Syncra NANO 140-430l/h,Return Pumps,Sicce,81445,Completed,17/03/2023 15:03,Raby,NSW,2566,PayPal / Credit Card / Debit Card,0,56.36,Flat rate,9.5,71.5,1,1,29.09
Fluval Betta Premium Aquarium Kit 10l,Aquariums > Freshwater Aquariums,Fluval,81469,Completed,17/03/2023 15:48,Kellyville Ridge,NSW,2155,PayPal / Credit Card / Debit Card,4.545455,135.45,Local Pick-Up Only,0,144,1,1,130.91
Seachem Flourite Black Sand 7kg,"Substrates > Freshwater Substrate, Heavy & Bulky, Substrates > Plant Substrate",Seachem,81507,Completed,17/03/2023 20:47,Dora Creek,NSW,2264,PayPal / Credit Card / Debit Card,0,106.36,Flat rate,40,157,1,2,53.18
AI Saltwater Prime 16 LED Light Black,Lighting > Marine Lighting,AI Aqua illumination,81538,Completed,18/03/2023 17:47,Oakhurst,NSW,2761,"Zip now, pay later",0,418.18,Free Shipping over $150,0,459.99,1,1,363.64
Hanna - Phosphorus ULR Reagents HI736-25,Test Kits,Hanna Instruments,81542,Completed,18/03/2023 18:09,Chipping Norton,NSW,2170,PayPal / Credit Card / Debit Card,0,96.82,Flat rate,9.5,116,2,1,15
Hanna - Nitrate HR Checker - HI782,Test Kits,Hanna Instruments,81542,Completed,18/03/2023 18:09,Chipping Norton,NSW,2170,PayPal / Credit Card / Debit Card,0,96.82,Flat rate,9.5,116,1,1,81.82
Fluval Remote Control for FLEX Aquariums,Spare Parts,Fluval,81549,Completed,18/03/2023 20:13,Kellyville,NSW,2155,PayPal / Credit Card / Debit Card,0,14.53,Local Pick-Up Only,0,15.98,1,1,14.53
Eheim Air Pump 100,Aeration > Air Pumps,Eheim,81554,Completed,18/03/2023 20:59,Raby,NSW,2566,Apple Pay (WooCommerce Payments),4.54,75.41,Flat rate,9.5,87.45,2,1,66.82
Bioscape Airline Check Valves 2 Pack (Non Return Valve),Accessories,Bioscape,81554,Completed,18/03/2023 20:59,Raby,NSW,2566,Apple Pay (WooCommerce Payments),4.54,75.41,Flat rate,9.5,87.45,1,1,4.05
Aqua One AquaFill Automatic Top Up Unit For Sump Systems,Automatic Top Up Systems,Aqua One,81558,Completed,18/03/2023 22:02,Doonside,NSW,2767,Google Pay (WooCommerce Payments),0,90.9,Local Pick-Up Only,0,99.99,1,1,90.9
"Aqua One Vac-A-Tank 24""",Accessories > Gravel Cleaners,Aqua One,81566,Completed,19/03/2023 1:25,Woongarrah,NSW,2259,humm,4.54,131.03,Flat rate,9.5,148.63,7,1,19.54
"Fish Net 3"" Coarse",Accessories > Fish Nets,Aqua One,81566,Completed,19/03/2023 1:25,Woongarrah,NSW,2259,humm,4.54,131.03,Flat rate,9.5,148.63,9,1,2.25
Driftwood With Textured Moss - Large,Decoration > Ornaments,Kazoo,81566,Completed,19/03/2023 1:25,Woongarrah,NSW,2259,humm,4.54,131.03,Flat rate,9.5,148.63,4,1,23.14
Fluval EDGE PreFilter Sponge,Filters > Replacement Media/Cartridge,Fluval,81566,Completed,19/03/2023 1:25,Woongarrah,NSW,2259,humm,4.54,131.03,Flat rate,9.5,148.63,8,2,6.81
Pink Baby Tears,Live Plants > Bunched Plants,Pisces,81566,Completed,19/03/2023 1:25,Woongarrah,NSW,2259,humm,4.54,131.03,Flat rate,9.5,148.63,2,1,8.63
Micranthemum - 5cm Pot,Live Plants > Hydroponics,Pisces,81566,Completed,19/03/2023 1:25,Woongarrah,NSW,2259,humm,4.54,131.03,Flat rate,9.5,148.63,6,1,17.27
Anubias Assorted - 5cm Pot,"Live Plants > Anubias, Live Plants > Hydroponics",Pisces,81566,Completed,19/03/2023 1:25,Woongarrah,NSW,2259,humm,4.54,131.03,Flat rate,9.5,148.63,3,1,20.27
Crypt. Lutea -Terracotta 3cm Pots,"Live Plants > Cryptocoryne, Live Plants > Terracotta Pots",Pisces,81566,Completed,19/03/2023 1:25,Woongarrah,NSW,2259,humm,4.54,131.03,Flat rate,9.5,148.63,5,1,13.14
Wisteria,Live Plants > Bunched Plants,Pisces,81566,Completed,19/03/2023 1:25,Woongarrah,NSW,2259,humm,4.54,131.03,Flat rate,9.5,148.63,1,1,8.63
Seachem Reef Advantage Strontium 4kg,"Chemicals, Chemicals > Cichlid Supplements, Chemicals > Freshwater Supplements, Chemicals > Marine Supplements",Seachem,81593,Completed,19/03/2023 9:46,Point Cook,VIC,3030,PayPal / Credit Card / Debit Card,0,30.91,Flat rate,9.5,43.5,1,1,30.91
