InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,State,City,Postcode
26932,19689,CO2Art CO2 Rigid Tube 3m,1,4/10/2021 5:09,15,479,VIC,Noble Park,3174
26920,9377,"Aqua One Vac-A-Tank 24""",1,3/10/2021 23:14,21.99,0,QLD,Wakerley,4154
26917,19268,PurePro HF-8380 High Flow Pump Head,1,3/10/2021 18:04,40,0,VIC,East Bendigo,3550
26914,8996,Aqua One Air Stone 2.5cm 2pk,1,3/10/2021 17:48,3,471,NSW,Lalor Park,2147
26911,8324,AF Algae Feed M 120g,2,3/10/2021 17:32,26.99,478,NSW,Carnes Hill,2171
26907,15938,Fluval EVO 52 Litre Saltwater All in One Kit,1,3/10/2021 17:13,378,0,QLD,Gin Gin,4671
26902,9344,MANTIS CARBON BLOCK,1,3/10/2021 15:35,26.99,477,NSW,Medowie,2318
26898,10895,Quantum Water Primer 1000ml,1,3/10/2021 14:19,42.98,0,NSW,Rouse Hill,2155
26893,12659,SeaTorch Titanium Algae Scrapper,1,3/10/2021 14:16,79.98,0,NSW,PARKLEA,2768
26890,5318,AI Saltwater Prime 16 LED Light Black,1,3/10/2021 14:02,359,0,NSW,Matcham,2250
26890,5250,DD-Solutions ClariSea Replacement XL 40m Filter Floss for SK3000,2,3/10/2021 14:02,38.99,0,NSW,Matcham,2250
26850,22421,Aqua One HFX 200 Hang On Filter 600L/HR,1,3/10/2021 0:25,50,0,NSW,Manilla,2357
26847,3499,"Quantum Reef Essential 1000ml Aragonite B - Carbonate, Hydrogen Carbonate, Buffer",1,2/10/2021 23:08,39.99,0,NSW,Seven Hills,2147
26840,9718,Coral Essentials Coral Power Gro 50ml,1,2/10/2021 15:57,43.99,0,NSW,Farmborough Hts,2526
26840,4453,Aquaforest NP Pro - 50ml,1,2/10/2021 15:57,39,0,NSW,Farmborough Hts,2526
26840,4405,Aquaforest Pro Bio S - 50ml,1,2/10/2021 15:57,42,0,NSW,Farmborough Hts,2526
26840,3514,Quantum Reef Essential 1000ml Bio-Kalium - Intensify Red and Pink Coral Colour,1,2/10/2021 15:57,39.98,0,NSW,Farmborough Hts,2526
26834,15523,Innovitech X-Filter 1.0 Replacement Roll 17 Micron 65m,2,2/10/2021 14:15,55,476,NSW,Woy Woy,2256
26814,9154,Aqua One Glass Heater 150W,1,2/10/2021 10:06,26,471,NSW,Lalor Park,2147
26814,9160,Aqua One Digital Thermometer,1,2/10/2021 10:06,3.99,471,NSW,Lalor Park,2147
26814,6266,Floating Magnet Cleaner Medium For Up 8mm Glass,1,2/10/2021 10:06,16,471,NSW,Lalor Park,2147
26814,8811,Fancy Guppy - 22g,1,2/10/2021 10:06,7.98,471,NSW,Lalor Park,2147
26800,17271,Fluval Surface Skimmer Unit,1,2/10/2021 9:27,29.95,0,NSW,SADLEIR,2168
26797,11122,Aquaforest Life Source 500g,1,2/10/2021 9:04,50,474,SA,Mount Gambier,5290
26755,16643,Grey DIN UPVC Reducer Coupling - 40mm-&gt;25mm,1,1/10/2021 15:19,6,0,ACT,Richardson,2905
26755,10816,Grey DIN UPVC Reducer Coupling - 25mm-&gt;20mm,1,1/10/2021 15:19,2.5,0,ACT,Richardson,2905
26755,10825,Grey DIN UPVC Coupling - 20mm,2,1/10/2021 15:19,3,0,ACT,Richardson,2905
26755,6052,Grey DIN PVC to Soft Tube Connector - 16/20mm,1,1/10/2021 15:19,11,0,ACT,Richardson,2905
26755,6064,Grey DIN Tee - 20mm,1,1/10/2021 15:19,2.5,0,ACT,Richardson,2905
26755,11698,"Black DIN Outlet Nozzle - 20mm, Tornado",1,1/10/2021 15:19,20,0,ACT,Richardson,2905
26752,9041,Aqua One Maxi 104F Internal Filter,1,1/10/2021 14:41,46,0,SA,Seven Hills,2147
26747,9469,Red Sea Reef Wave 45 - 15000 L/Hr,1,1/10/2021 13:48,575,0,NSW,St Marys,2760
26733,3515,"Quantum Reef Essential 1000ml Bio-Gen - Intensify White, Blue and Violet Coral Colour",1,1/10/2021 10:31,39.99,473,NSW,Seven Hills,2147
26733,11414,Hikari Mega Marine Angel - 100g 32 Cubes,1,1/10/2021 10:31,7.98,473,NSW,Seven Hills,2147
26688,5350,Aqua Illumination Nero 5 Submersible Wave Pump,2,30/09/2021 23:53,348.98,0,NSW,Armidale,2350
26683,5350,Aqua Illumination Nero 5 Submersible Wave Pump,2,30/09/2021 20:49,348.98,0,NSW,Ropes Crossing,2760
26683,9574,5kg Pacific Coral Aragonite Sand Fine,1,30/09/2021 20:49,24.99,0,NSW,Ropes Crossing,2760
26679,13416,Johnlen Coldwind Twin Fan 200 – For Up To 100L Aquarium,1,30/09/2021 20:43,69.98,0,NSW,ARTARMON,2064
26675,22495,Aqua One Natural Gravel River Sand Australian 5kg,2,30/09/2021 20:14,14.98,0,NSW,Bungarribee,2767
26675,16218,Barrel - Medium,1,30/09/2021 20:14,28,0,NSW,Bungarribee,2767
26675,11423,Bettascape Betta Ambulia Pink,1,30/09/2021 20:14,4.98,0,NSW,Bungarribee,2767
26675,21182,Coral With Shell,1,30/09/2021 20:14,8.95,0,NSW,Bungarribee,2767
26675,21202,Driftwood With Textured Moss - Medium,1,30/09/2021 20:14,13,0,NSW,Bungarribee,2767
26675,11440,Ecoscape Medium Fan Palm Pink,1,30/09/2021 20:14,9.98,0,NSW,Bungarribee,2767
26675,11418,Bettascape Betta Ambulia Orange,1,30/09/2021 20:14,4.98,0,NSW,Bungarribee,2767
26675,11536,Bettascape Betta Ambulia Purple,2,30/09/2021 20:14,4.98,0,NSW,Bungarribee,2767
26675,16428,Starfish Assorted-Mini-5pcs,1,30/09/2021 20:14,9.56,0,NSW,Bungarribee,2767
26670,9196,Aqua One Moray 360 Power Head Water Pump,1,30/09/2021 18:50,24.99,0,NSW,Woodcroft,2767
26648,22560,opticlear low profile rectangle 120cm 108L,1,30/09/2021 10:42,219,0,NSW,Constitution Hill,2145
26640,9501,API Quick Start 237ml,1,30/09/2021 10:03,36,434,NSW,Forest Lodge,2037
26637,10895,Quantum Water Primer 1000ml,1,30/09/2021 9:46,42.98,0,NSW,Mudgee,2850
26634,11956,Seneye USB Reef Monitor,1,30/09/2021 9:51,225,469,NSW,Manly,2095
26634,11900,"AI Nero 3 submersible pump 7,570lph by Aqua Illumination",1,30/09/2021 9:51,248.98,469,NSW,Manly,2095
26629,5381,Hanna Marine Phosphorus - Ultra Low Range Checker HI736,1,30/09/2021 9:28,99,0,VIC,West Wodonga,3690
26584,13823,Aquaforest 5000ml Granulated Activated Carbon,1,29/09/2021 22:10,87,0,ACT,Fadden,2904
26584,12659,SeaTorch Titanium Algae Scrapper,1,29/09/2021 22:10,79.98,0,ACT,Fadden,2904
26584,5354,"Aqua Illumination Prime Flex Arm 30cm 12""",1,29/09/2021 22:10,47.99,0,ACT,Fadden,2904
26584,4359,Aquaforest Components Strong 75ml,1,29/09/2021 22:10,61.98,0,ACT,Fadden,2904
26584,4698,Aquaforest Phosphate Minus - 1000ml,1,29/09/2021 22:10,38,0,ACT,Fadden,2904
26579,4905,EcoTech Marine Vectra M2 DC Centrifugal Pump,1,29/09/2021 19:59,599,0,NSW,Glenroy,2640
26579,4865,Ecotech Marine M2 Barb &amp; Screen Kit,1,29/09/2021 19:59,34.98,0,NSW,Glenroy,2640
26572,12659,SeaTorch Titanium Algae Scrapper,1,29/09/2021 15:01,79.98,88,WA,Thornlie,6108
26572,6251,Flipper Cleaner Nano,1,29/09/2021 15:01,34.99,88,WA,Thornlie,6108
26572,6257,Flipper Cleaner Standard Replacement Blade Stainless Steel 2pk,1,29/09/2021 15:01,29.99,88,WA,Thornlie,6108
26572,15303,Seatorch Honey Comb Filter Sock,1,29/09/2021 15:01,17.98,88,WA,Thornlie,6108
26566,16376,Skull - Large,1,29/09/2021 5:43,27.96,0,QLD,Beerwah,4519
26529,11564,PE Universal 250ml,1,29/09/2021 0:57,14.98,0,NSW,Hornsby,2077
26529,10716,Quantum KH Conditioner 250ml,1,29/09/2021 0:57,14.98,0,NSW,Hornsby,2077
26529,10706,Quantum GH Conditioner 250ml,1,29/09/2021 0:57,14.98,0,NSW,Hornsby,2077
26529,21888,"Aqua One HFX 100 Hang On Filter (100L, 350L/h)",1,29/09/2021 0:57,40,0,NSW,Hornsby,2077
26529,18960,Continuum Aquatics Bacter Gen F 125ml,1,29/09/2021 0:57,18,0,NSW,Hornsby,2077
26525,20887,Maxspect Jump LED MJ-L165 65w,2,28/09/2021 22:57,429,0,QLD,gold coast,4215
26522,22389,Aqua One Decorative Gravel 10kg Black Silica 2-3mm,1,28/09/2021 19:36,34.98,0,NSW,Lalor Park,2147
26522,22413,Aqua One Gravel Metallic Blue 2kg,1,28/09/2021 19:36,12.98,0,NSW,Lalor Park,2147
26522,21108,Blue Leaf Coral With Rock,1,28/09/2021 19:36,15,0,NSW,Lalor Park,2147
26522,21300,Purple Tunicate Coral Assorted,2,28/09/2021 19:36,20,0,NSW,Lalor Park,2147
26522,21104,Assorted Coral With Plants,1,28/09/2021 19:36,25,0,NSW,Lalor Park,2147
26493,9531,API Pond Algaefix 473ml,1,28/09/2021 16:24,36.98,0,VIC,Rowville,3178
26464,26449,Horizon 130 Black Edition 130L 92 W X 37 D X 46+72cm H,1,28/09/2021 15:59,535,0,NSW,Penrith,2750
26464,9573,10kg Pacific Coral Aragonite Sand Fine,1,28/09/2021 15:59,39.99,0,NSW,Penrith,2750
26464,9217,API gH &amp; kH Test Kit,1,28/09/2021 15:59,29,0,NSW,Penrith,2750
26436,11554,Betta Conditioner 50ml Treatment,1,28/09/2021 15:03,4.98,0,NSW,Blacktown,2148
26322,10866,Klir 50 Micron Fleece Roll for Di-4,1,28/09/2021 0:34,38,0,VIC,Viewbank,3084
26322,12755,SeaTorch Filter Bag Holders - LJ-100,1,28/09/2021 0:34,69,0,VIC,Viewbank,3084
26319,3534,Reef Essentials Phosphate Remover 500ml,1,27/09/2021 22:13,24.99,0,QLD,Jimboomba,4280
26310,5726,Red Sea Reefer 225 Micron Felt Filter Bag 100x260mm,1,27/09/2021 14:27,19,0,NSW,Matcham,2250
26302,19701,CO2Art Drop Checker Kit,1,27/09/2021 9:58,43,0,VIC,Box Hill North,3129
26302,19689,CO2Art CO2 Rigid Tube 3m,1,27/09/2021 9:58,15,0,VIC,Box Hill North,3129
26299,11541,Seachem Purigen 100ml,1,27/09/2021 9:40,24.98,380,NSW,Marayong,2148
26299,11565,Nitrite Nitrate Pad Self Cut Filter Pad 25.4 X 45.7cm,3,27/09/2021 9:40,9.98,380,NSW,Marayong,2148
26290,5577,Red Sea Coral Colors ABCD 4x100ml,1,27/09/2021 8:23,38.5,468,NSW,Chester Hill,2162
26290,5692,Red Sea Reef Foundation A 500ml,1,27/09/2021 8:23,29,468,NSW,Chester Hill,2162
26290,3580,Quantum Reef Essentials Pelletised Actived Carbon 1kg - 2 litre,1,27/09/2021 8:23,39.99,468,NSW,Chester Hill,2162
26253,17527,MP20/40 Foam Guards pack of 3,1,26/09/2021 23:21,26.98,379,NSW,Baulkham Hills,2153
26250,12659,SeaTorch Titanium Algae Scrapper,1,26/09/2021 20:27,79.98,0,NSW,JORDAN SPRINGS,2747
26246,9569,20kg Pacific Coral Aragonite Sand Fine,2,26/09/2021 20:17,79.99,0,VIC,Brighton,3186
26240,12659,SeaTorch Titanium Algae Scrapper,1,26/09/2021 18:54,79.98,0,NSW,Leeton,2705
26236,11358,Master Soil Next HG Black 8L,3,26/09/2021 17:51,42,0,SA,Paradise,5075
26229,10640,Aqua One Air Stone Ball 1 Inch/2.5cm,1,26/09/2021 16:24,2.5,467,NSW,Seven Hills,2147
26229,8969,Aqua One Air Line T Control Valve 2pk,1,26/09/2021 16:24,3.5,467,NSW,Seven Hills,2147
26229,8973,Aqua One Gang Valve 2 Way Outlet,1,26/09/2021 16:24,5,467,NSW,Seven Hills,2147
26219,22516,Aqua One Sponge 15ppi 2pk 403s - Aquis 1050/1250 - 25403s,1,26/09/2021 15:14,19.98,0,NSW,Orange,2800
26215,5238,DD-Solutions ClariSea SK-3000 Auto Filter System 3000LPH,1,26/09/2021 14:55,575,0,QLD,Black River,4818
26212,11122,Aquaforest Life Source 500g,1,26/09/2021 14:45,50,0,QLD,Ormeau Hills,4208
26212,5385,Phosphorus Ultra Low Range Checker HC Reagents (25 Tests) - HI736-25,1,26/09/2021 14:45,16.5,0,QLD,Ormeau Hills,4208
26212,5377,Marine Alkalinity Checker HC Reagents for HI772 (25 Tests),1,26/09/2021 14:45,28.5,0,QLD,Ormeau Hills,4208
26212,9862,Dr Tims Aquatics Eco-Balance REEF-PURE 8oz,1,26/09/2021 14:45,37.99,0,QLD,Ormeau Hills,4208
26206,11265,Syncra NANO 140-430l/h,1,26/09/2021 13:59,32,0,NSW,PLUMPTON,2761
26206,4698,Aquaforest Phosphate Minus - 1000ml,1,26/09/2021 13:59,38,0,NSW,PLUMPTON,2761
26206,4524,Aquaforest Carbon 1000ml,1,26/09/2021 13:59,20,0,NSW,PLUMPTON,2761
26203,19413,"1/4""Faucet Diverter Valve",1,26/09/2021 12:14,30,466,NSW,BAULKHAM HILLS,2153
26203,5522,"1/4""Tubing "" 1 Metre "" White",4,26/09/2021 12:14,3,466,NSW,BAULKHAM HILLS,2153
26203,6266,Floating Magnet Cleaner Medium For Up 8mm Glass,1,26/09/2021 12:14,16,466,NSW,BAULKHAM HILLS,2153
26203,9194,Aqua One Dial A Diet Digital Auto Feeder,1,26/09/2021 12:14,44.99,466,NSW,BAULKHAM HILLS,2153
26203,11870,"1/4""  Push Connect Locking Clip",6,26/09/2021 12:14,1,466,NSW,BAULKHAM HILLS,2153
26203,6093,Red DIN UPVC Pipe Per Metre - 20mm,1,26/09/2021 12:14,9,466,NSW,BAULKHAM HILLS,2153
26198,11406,Hikari Mysis Shrimp 100g 32 Cubes,2,26/09/2021 11:56,7.98,0,NSW,Parramatta,2150
26198,5381,Hanna Marine Phosphorus - Ultra Low Range Checker HI736,1,26/09/2021 11:56,99,0,NSW,Parramatta,2150
26198,5385,Phosphorus Ultra Low Range Checker HC Reagents (25 Tests) - HI736-25,1,26/09/2021 11:56,16.5,0,NSW,Parramatta,2150
26195,10672,SICCE Voyager Syncra SILENT 1.0,1,26/09/2021 11:41,68,0,QLD,Robina,4226
26190,10298,Aqua One Betta Sanctuary - White,2,26/09/2021 10:49,79,0,NSW,Blacktown,2148
26190,22471,Aqua One Natural Gravel Gold Mix 2kg,1,26/09/2021 10:49,12.98,0,NSW,Blacktown,2148
26190,8809,Betta Bio-Gold - 20g,1,26/09/2021 10:49,12.98,0,NSW,Blacktown,2148
26187,3494,"Quantum Reef Essential 1000ml Aragonite A - Calcium, Strontium, Barium",1,26/09/2021 9:59,39.99,465,NSW,Seven Hills,2147
26187,9471,ME Coral Glue 20g Extra Thick Cyanoacrylate,1,26/09/2021 9:59,14.99,465,NSW,Seven Hills,2147
26181,4721,Aquaforest - Sea Salt - 22Kg,1,26/09/2021 8:34,114.98,0,NSW,KELLYVILLE RIDGE,2155
26144,9436,Ecotech Radion BLUE XR15 Gen 5,1,25/09/2021 18:25,684.99,144,NSW,NORTH RICHMOND,2754
26144,4892,EcoTech Marine RMS Slide XR15,1,25/09/2021 18:25,39.98,144,NSW,NORTH RICHMOND,2754
26144,4868,EcoTech Marine Radion XR15 Diffuser,1,25/09/2021 18:25,74.98,144,NSW,NORTH RICHMOND,2754
26133,19493,Serenity Natural Aragonite Coral Sand 1-2 mm 10kg,2,25/09/2021 11:16,45,0,NSW,GLENWOOD,2768
26125,9350,Aqua One Carbon Pad Self Cut Filter,1,25/09/2021 10:21,9.99,464,NSW,Blacktown,2148
26118,9006,Aqua One Aquis 1250 Series II Canister Filter 1400L/Hr,1,25/09/2021 10:04,214,463,NSW,Blacktown,2148
26114,11358,Master Soil Next HG Black 8L,2,25/09/2021 9:57,42,462,VIC,Airport West,3042
26107,4874,EcoTech Marine Radion XR30 Diffuser,1,25/09/2021 6:25,110,0,WA,East Fremantle,6158
26107,12659,SeaTorch Titanium Algae Scrapper,1,25/09/2021 6:25,79.98,0,WA,East Fremantle,6158
26107,4900,Ecotech Marine S2 Barb &amp; Screen Kit,1,25/09/2021 6:25,34.98,0,WA,East Fremantle,6158
26070,10852,Klir Fleece Filter Di-4,1,24/09/2021 23:16,589,143,VIC,Narre Warren,3805
26070,19832,"Klir 4"" Flow-Diverting Cap",1,24/09/2021 23:16,45,143,VIC,Narre Warren,3805
26070,10866,Klir 50 Micron Fleece Roll for Di-4,1,24/09/2021 23:16,38,143,VIC,Narre Warren,3805
26067,9341,Aqua One Premium Carbon 950g,1,24/09/2021 22:00,19,461,NSW,Blacktown,2148
26067,9331,Aqua One Premium Ceramic Noodles 1.2kg,1,24/09/2021 22:00,19,461,NSW,Blacktown,2148
26062,5250,DD-Solutions ClariSea Replacement XL 40m Filter Floss for SK3000,1,24/09/2021 20:06,38.99,0,NSW,Woy Woy,2256
26058,17144,Eheim Air Pump 200,1,24/09/2021 18:12,97,0,NSW,Riverstone,2765
26058,8975,Aqua One Gang Valve 3 Way Outlet,1,24/09/2021 18:12,6,0,NSW,Riverstone,2765
26028,11122,Aquaforest Life Source 500g,1,24/09/2021 16:25,50,0,NSW,Wentworth Point,2127
26028,22336,Marine Nitrate High Range Checker Reagents (25 tests) - HI782-25,1,24/09/2021 16:25,31.9,0,NSW,Wentworth Point,2127
26028,9840,Continuum Aquatics Bacter Clean M 250ml,1,24/09/2021 16:25,23.99,0,NSW,Wentworth Point,2127
26017,8991,Airstone PVC Encased Green 16in 40cm,6,24/09/2021 15:56,8,0,NSW,Bexley,2207
26011,9241,Aquaforest Media Reactor AF150 7.2L,1,24/09/2021 15:36,385,0,WA,Armadale,6112
26011,9201,Aqua One Moray 1300 - Water Pump 1100L/H,1,24/09/2021 15:36,39.99,0,WA,Armadale,6112
26002,6251,Flipper Cleaner Nano,1,24/09/2021 14:30,34.99,0,NSW,COLO VALE,2575
25996,16643,Grey DIN UPVC Reducer Coupling - 40mm-&gt;25mm,1,24/09/2021 13:17,6,0,ACT,Richardson,2905
25996,10816,Grey DIN UPVC Reducer Coupling - 25mm-&gt;20mm,2,24/09/2021 13:17,2.5,0,ACT,Richardson,2905
25996,10817,Grey DIN UPVC Reducer Coupling - 32mm-&gt;20mm,1,24/09/2021 13:17,3.5,0,ACT,Richardson,2905
25996,6052,Grey DIN PVC to Soft Tube Connector - 16/20mm,2,24/09/2021 13:17,11,0,ACT,Richardson,2905
25995,5651,Red Sea Marine Care Test Kit,1,24/09/2021 13:04,93.5,434,NSW,Forest Lodge,2037
25989,4730,Aquaforest - Reef Salt - 7.5Kg,1,24/09/2021 12:49,48,434,NSW,Forest Lodge,2037
25986,11191,Grey DIN Union 20mm-40mm - 20mm,3,24/09/2021 12:11,17,0,NSW,Kellyville,2155
25976,9088,Aqua One Carbon Cartridge 100 54C,3,24/09/2021 10:42,5.99,459,NSW,Blacktown,2148
25967,4857,EcoTech Marine Battery Backup,1,24/09/2021 6:26,299,144,NSW,NORTH RICHMOND,2754
25963,11000,Red Gonipora,1,24/09/2021 6:08,60,0,NSW,Rose Bay,2029
25963,18903,4 Stage 50GPD Essentials RO/DI System,1,24/09/2021 6:08,264,0,NSW,Rose Bay,2029
25928,8971,Aqua One Air Line Soft Tubing Smoke Colour / meter,7,23/09/2021 22:33,1.5,0,NSW,DOONSIDE,2767
25928,9427,Aqua One Net Breeder Small,1,23/09/2021 22:33,8.5,0,NSW,DOONSIDE,2767
25928,8998,Airstone 2 Inch 5cm,1,23/09/2021 22:33,2.5,0,NSW,DOONSIDE,2767
25914,11358,Master Soil Next HG Black 8L,3,23/09/2021 15:38,42,0,VIC,Watsonia North,3087
25677,12019,Smart ATO Lite,1,23/09/2021 0:07,135,458,NSW,st andrews,2566
25674,9189,Aqua One Maxi Powerhead 104,1,22/09/2021 21:24,48.98,0,QLD,West Rockhampton,4700
25638,8817,First Bites - 10g,1,22/09/2021 14:41,4.98,380,NSW,Marayong,2148
25638,18413,Micro Pellets - 80g,1,22/09/2021 14:41,18.95,380,NSW,Marayong,2148
25638,8693,Discus Bio-Gold - 80g,1,22/09/2021 14:41,22.98,380,NSW,Marayong,2148
25638,9113,AquaClear 20 Biomax,1,22/09/2021 14:41,6,380,NSW,Marayong,2148
25638,9115,AquaClear 20 Carbon Insert,1,22/09/2021 14:41,5,380,NSW,Marayong,2148
25638,9117,AquaClear 20 Foam Block,2,22/09/2021 14:41,5,380,NSW,Marayong,2148
25635,9201,Aqua One Moray 1300 - Water Pump 1100L/H,1,22/09/2021 14:22,48.98,0,NSW,Girards Hill,2480
25622,10866,Klir 50 Micron Fleece Roll for Di-4,2,22/09/2021 13:32,38,0,QLD,Buderim,4556
25505,8328,AF Anthias Pro Feed S 120g,1,21/09/2021 23:37,29,0,NSW,Kellyville,2155
25500,6011,Grey DIN 90 Degree Elbow - 20mm,8,21/09/2021 22:26,3,0,NSW,Kellyville,2155
25500,6088,Red DIN Pagoda Socket Joints - 20mm,3,21/09/2021 22:26,6,0,NSW,Kellyville,2155
25500,5166,Grey DIN UPVC Pipe Per Metre - 20mm,2,21/09/2021 22:26,5.75,0,NSW,Kellyville,2155
25494,10027,New Life Spectrum Thera+A Regular Sinking 1.0-1.5mm 600g,1,21/09/2021 22:01,54.99,0,NSW,LALOR PARK,2147
25494,20772,Tropical Tanganyika Chips 250ml 130g,1,21/09/2021 22:01,28,0,NSW,LALOR PARK,2147
25494,18552,Continuum Aquatics Basis African Cichlid Salt 500g,1,21/09/2021 22:01,26.95,0,NSW,LALOR PARK,2147
25494,9515,API Aquarium Salt 1843g,1,21/09/2021 22:01,20,0,NSW,LALOR PARK,2147
25494,9160,Aqua One Digital Thermometer,1,21/09/2021 22:01,3.99,0,NSW,LALOR PARK,2147
25468,4983,Quantum Reef Essential Mixed Macro Probiotic Salt 20kg Box,2,21/09/2021 15:47,99.98,0,NSW,Glenmore Park,2745
25468,4524,Aquaforest Carbon 1000ml,1,21/09/2021 15:47,20,0,NSW,Glenmore Park,2745
25468,4442,Aquaforest KH Plus 200ml,1,21/09/2021 15:47,17,0,NSW,Glenmore Park,2745
25468,4409,Bio S - 10ml,1,21/09/2021 15:47,15,0,NSW,Glenmore Park,2745
25468,6261,Flipper Cleaner Max Replacement Blade Stainless Steel 2pk,1,21/09/2021 15:47,36.99,0,NSW,Glenmore Park,2745
25468,15970,Resun Deluxe Scraper Stainless Steel Replacement Blades 3pk,1,21/09/2021 15:47,12.98,0,NSW,Glenmore Park,2745
25353,12756,SeaTorch Filter Bag Holders - LJ-200,1,21/09/2021 13:32,89,305,NSW,Hammondville,2170
25349,4983,Quantum Reef Essential Mixed Macro Probiotic Salt 20kg Box,1,21/09/2021 13:26,99.98,0,NSW,FORESTVILLE,2087
25261,4896,EcoTech Marine RMS XR15 Tank Mount,2,20/09/2021 19:59,129.98,0,VIC,Cockatoo,3781
25256,16010,"Aqua One Filter Sock For ReefSys Tanks 180,255 and 326",4,20/09/2021 17:35,14.98,0,NSW,SPRING FARM,2570
25256,9980,Dr Tims Reef Waste Away GEL - Treats 284 litres Lowers Phosphate and Nitrate,1,20/09/2021 17:35,44.98,0,NSW,SPRING FARM,2570
25250,3480,Reef Essential ICP-OES Signature Series,1,20/09/2021 15:41,49.99,144,NSW,NORTH RICHMOND,2754
25250,11625,Poly Filter 20cm X 10cm (8 in X 4 in) Polyfilter,1,20/09/2021 15:41,27.5,144,NSW,NORTH RICHMOND,2754
25197,8699,Algae Wafers - 20g,1,20/09/2021 11:55,5.98,0,NSW,Acacia Gardens,2763
25197,18434,Sinking Wafers - 25g,1,20/09/2021 11:55,5.98,0,NSW,Acacia Gardens,2763
25189,3494,"Quantum Reef Essential 1000ml Aragonite A - Calcium, Strontium, Barium",1,20/09/2021 11:10,39.99,0,NSW,Gledswood Hills,2557
25189,3499,"Quantum Reef Essential 1000ml Aragonite B - Carbonate, Hydrogen Carbonate, Buffer",1,20/09/2021 11:10,39.99,0,NSW,Gledswood Hills,2557
25106,5735,Red Sea Aquarium Net Cover 60cm x 60cm,1,19/09/2021 22:15,70,117,VIC,Rowville,3178
25102,3494,"Quantum Reef Essential 1000ml Aragonite A - Calcium, Strontium, Barium",1,19/09/2021 20:14,39.99,0,VIC,Ferntree Gully,3156
25096,11416,Orca blood worms,10,19/09/2021 14:25,3.5,0,NSW,Toongabbie,2146
25091,12659,SeaTorch Titanium Algae Scrapper,1,19/09/2021 12:45,79.98,0,NSW,Niagra park,2250
25090,6255,Flipper Cleaner Standard Float,1,19/09/2021 12:42,64.99,420,NSW,Goulburn,2580
25090,5735,Red Sea Aquarium Net Cover 60cm x 60cm,1,19/09/2021 12:42,70,420,NSW,Goulburn,2580
25087,17777,SPIRULINA FLAKES - 154g,1,19/09/2021 12:31,44.98,0,NSW,Cranebrook,2749
25087,5559,Red Sea Aiptasia-X 60ml,1,19/09/2021 12:31,31.99,0,NSW,Cranebrook,2749
25083,5250,DD-Solutions ClariSea Replacement XL 40m Filter Floss for SK3000,1,19/09/2021 10:33,38.99,0,NSW,North Ryde,2113
25004,15532,Innovitech X-Filter 1.7 Replacement Roll 25 Micron 65m,1,18/09/2021 16:02,65,456,NSW,Thirlmere,2572
24965,19226,Dual GFO &amp; Carbon Media Reactor,1,18/09/2021 14:05,150,0,VIC,Wollert,3750
24942,12659,SeaTorch Titanium Algae Scrapper,1,18/09/2021 12:27,79.98,0,QLD,BRIDGEMAN DOWNS,4035
24930,4886,EcoTech Marine RMS Rail 20.5in (52cm),1,18/09/2021 12:05,69.98,0,QLD,Newstead,4006
24907,8996,Aqua One Air Stone 2.5cm 2pk,1,18/09/2021 11:10,3,455,NSW,Quakers Hill,2763
24907,9495,API Tap Water Conditioner 118ml,1,18/09/2021 11:10,11,455,NSW,Quakers Hill,2763
24902,9090,Aqua One Carbon Cartridge 126 380 1C,2,18/09/2021 10:35,11.99,0,NSW,Toongabbie,2146
24857,6045,Grey DIN Pipe Clip - 20mm(DN15),6,17/09/2021 22:02,1.5,454,ACT,Yarralumla,2600
24857,6011,Grey DIN 90 Degree Elbow - 20mm,8,17/09/2021 22:02,3,454,ACT,Yarralumla,2600
24857,11698,"Black DIN Outlet Nozzle - 20mm, Tornado",1,17/09/2021 22:02,20,454,ACT,Yarralumla,2600
24857,6004,Grey DIN 45 Degree Elbow - 20mm,2,17/09/2021 22:02,2,454,ACT,Yarralumla,2600
24857,6019,Grey DIN Ball Valve - 20mm,1,17/09/2021 22:02,15,454,ACT,Yarralumla,2600
24857,6052,Grey DIN PVC to Soft Tube Connector - 16/20mm,1,17/09/2021 22:02,11,454,ACT,Yarralumla,2600
24857,6070,Grey DIN True Union Ball Valve - 20mm,1,17/09/2021 22:02,35,454,ACT,Yarralumla,2600
24857,11191,Grey DIN Union 20mm-40mm - 20mm,1,17/09/2021 22:02,17,454,ACT,Yarralumla,2600
24857,5166,Grey DIN UPVC Pipe Per Metre - 20mm,3,17/09/2021 22:02,5.75,454,ACT,Yarralumla,2600
24857,10825,Grey DIN UPVC Coupling - 20mm,2,17/09/2021 22:02,3,454,ACT,Yarralumla,2600
24857,11695,Silicone Hose Per/M - 16-22mm,1,17/09/2021 22:02,30,454,ACT,Yarralumla,2600
24857,11696,Silicone Hose Per/M - 19-25mm,1,17/09/2021 22:02,33,454,ACT,Yarralumla,2600
24852,17268,Fluval FX6 Giant Filter 3500 LPH,1,17/09/2021 21:13,699,0,NSW,Woonona,2517
24847,12659,SeaTorch Titanium Algae Scrapper,1,17/09/2021 19:24,79.98,440,WA,Katanning,6317
24847,12050,Worm Feeder Cone,1,17/09/2021 19:24,2.98,440,WA,Katanning,6317
24847,15565,Food Pipe,1,17/09/2021 19:24,33,440,WA,Katanning,6317
